Zipcode,Population,Median Age, Household Income ,Per Capita Income,Poverty Count,Poverty Rate
2667,3048,58.2," 47,115 ",35345,207,6.791338583
2668,2934,51.2," 95,957 ",50634,159,5.419222904
2669,251,47.8," 104,653 ",40826,0,0
2670,1325,57," 54,375 ",49531,178,13.43396226
2671,913,65," 45,250 ",37421,43,4.709748083
2672,257,37.9," (666,666,666)",64309,0,0
2673,8571,47.9," 66,518 ",34559,488,5.693618014
2675,6383,61.2," 64,063 ",40729,458,7.175309416
2702,4632,41.4," 99,120 ",35367,149,3.216753022
2703,44121,39.9," 69,732 ",32954,4541,10.29215113
2713,40,61.5," 49,375 ",70245,2,5
2715,3625,40.2," 99,830 ",36575,230,6.344827586
2717,4479,45.3," 81,335 ",34388,220,4.911810672
2718,6524,43.2," 89,113 ",36896,367,5.6253832
2719,16078,46.7," 60,407 ",31345,1469,9.136708546
2720,30785,39.5," 45,382 ",25190,5953,19.33733961
2721,25722,39.1," 32,641 ",20257,6021,23.40797761
2723,14162,38.8," 34,810 ",20210,3491,24.6504731
2724,17601,40.2," 33,853 ",20756,3809,21.64081586
2725,2320,52.7," 64,028 ",31275,234,10.0862069
2726,15959,46.4," 69,930 ",31583,1080,6.767341312
2738,5014,49.9," 75,449 ",52005,283,5.64419625
2739,6216,48.4," 84,489 ",46193,276,4.44015444
2740,43531,37.9," 36,105 ",22117,9997,22.96524316
2743,10422,45.5," 70,175 ",31620,461,4.423335252
2744,11231,36.5," 32,221 ",19981,3172,28.24325528
2745,24419,41.3," 52,777 ",26378,3188,13.05540767
2746,15419,32.9," 28,351 ",16481,5531,35.87132758
2747,23382,33.8," 72,759 ",26569,1373,5.87203832
2748,11849,50.1," 63,887 ",43974,887,7.485863786
2760,27130,39.3," 82,442 ",38771,1772,6.531514928
2762,8892,43.2," 92,014 ",39639,318,3.576248313
2763,1815,39," 116,174 ",47016,30,1.652892562
2764,3708,46.1," 80,500 ",35715,51,1.375404531
2766,19409,39.2," 95,221 ",35772,1093,5.63140811
2767,13872,41," 86,124 ",35443,1013,7.302479815
2769,11914,42.9," 90,394 ",38616,326,2.736276649
2770,5219,46," 102,616 ",42130,235,4.50277831
2771,14653,45.5," 82,094 ",38232,864,5.896403467
2777,16236,45.6," 77,632 ",33409,873,5.376940133
2779,6589,41.7," 95,186 ",38180,301,4.56821976
2780,49807,40.6," 51,820 ",26969,6624,13.29933543
2790,15805,46.2," 79,778 ",36308,691,4.372034166
2791,284,65.4," 90,781 ",52628,62,21.83098592
2802,1078,29," 48,404 ",30323,36,3.339517625
2804,2026,48.8," 74,289 ",34570,137,6.762092794
2806,16304,46.2," 116,935 ",59464,375,2.300049068
2807,885,55.9," 73,952 ",44607,71,8.02259887
2808,2327,38.4," 72,589 ",28120,121,5.199828105
2809,22376,42.5," 62,909 ",31185,1699,7.592956739
2812,1424,43.1," 106,705 ",42422,24,1.685393258
2813,7776,48," 73,203 ",36252,623,8.011831276
2814,7562,45.6," 89,750 ",35234,347,4.588733139
2815,183,42.4," 230,052 ",78274,18,9.836065574
2816,32647,43.9," 64,407 ",32691,2372,7.265598677
2817,6112,42.6," 86,650 ",34620,146,2.388743455
2818,18299,45.9," 90,739 ",54857,680,3.716050057
2822,6480,45," 80,962 ",36251,754,11.63580247
2825,5263,49.5," 79,364 ",39432,237,4.503135094
2826,611,48.4," 67,725 ",38451,45,7.36497545
2827,2078,49.7," 86,708 ",38159,81,3.897978826
2828,7479,49.3," 75,063 ",36938,264,3.529883674
2830,5875,44.2," 67,019 ",35968,495,8.425531915
2831,3436,46.2," 88,163 ",42392,114,3.317811409
2832,4839,45," 76,420 ",34343,165,3.409795412
2833,775,53.9," 84,750 ",35805,138,17.80645161
2835,5462,51.5," 101,448 ",55263,356,6.517759063
2836,185,45.7," 78,866 ",41891,0,0
2837,3494,52.3," 73,125 ",49414,352,10.07441328
2838,3667,37.6," 59,960 ",35315,381,10.38996455
2839,1882,47.5," 56,111 ",26430,308,16.36556854
2840,23149,37.9," 59,788 ",40394,2876,12.4238628
2841,1442,25.6," (666,666,666)",43143,0,0
2842,16021,41.6," 63,725 ",34801,1448,9.038137445
2852,22342,43.9," 80,102 ",39586,1924,8.611583565
2857,9116,47.8," 80,707 ",42108,580,6.362439667
2858,650,48.2," 92,036 ",46507,86,13.23076923
2859,7196,44.6," 69,050 ",28523,895,12.43746526
2860,46221,33.8," 38,592 ",21660,11172,24.17083144
2861,25400,40.7," 55,198 ",26565,2946,11.5984252
2863,19366,28.6," 28,901 ",14247,6196,31.99421667
2864,34228,44.4," 78,232 ",39074,2389,6.979665771
2865,16742,43.1," 73,306 ",39312,1617,9.658344284
2871,17112,47.3," 86,080 ",48593,1168,6.825619448
2872,239,52.8," (666,666,666)",42853,0,0
2873,315,38.3," 73,871 ",52050,24,7.619047619
2874,6152,43," 129,056 ",53885,271,4.405071521
2875,467,44.9," 98,384 ",45599,0,0
2876,250,48.1," (666,666,666)",27418,32,12.8
2878,15795,49.5," 72,365 ",38621,1092,6.913580247
2879,20928,48.2," 72,947 ",38809,1929,9.217316514
2881,7715,19.7," 66,346 ",15319,662,8.580686973
2882,13475,44.2," 67,120 ",43820,2410,17.88497217
2885,10548,43," 51,909 ",33271,1172,11.11111111
2886,28848,45.6," 67,241 ",36883,2271,7.872296173
2888,19805,44," 62,351 ",34430,1321,6.67003282
2889,27446,43.8," 67,868 ",32290,1839,6.700429935
2891,21379,46," 60,557 ",35935,2494,11.66565321
2892,4651,49.4," 87,260 ",41250,204,4.386153515
2893,29450,39.2," 51,332 ",27968,4690,15.92529711
2894,854,34.7," 97,813 ",33378,79,9.25058548
2895,41272,38.2," 37,235 ",22428,10190,24.68986238
2896,11977,48.8," 81,712 ",39365,353,2.947315688
2898,1324,43," 81,332 ",33461,15,1.132930514
2903,10895,27.8," 29,560 ",29838,2741,25.15832951
2904,29480,40.3," 37,287 ",26263,6422,21.78426052
2905,26148,31.3," 40,251 ",21547,6698,25.61572587
2906,28412,30," 72,066 ",46836,4444,15.64127833
2907,28013,30.3," 33,361 ",15837,7932,28.31542498
2908,37234,29.6," 42,484 ",20121,8101,21.75699629
2909,43291,29.9," 31,686 ",16627,13646,31.52156337
2910,21024,37.5," 60,620 ",26301,1959,9.317922374
2911,15832,39.3," 57,819 ",30215,1301,8.217534108
2912,1383,20.1," (666,666,666)",4296,0,0
2914,21575,39.7," 47,998 ",24658,3064,14.20162225
2915,16892,43.8," 55,580 ",29617,1426,8.441865972
2916,8683,43.5," 65,112 ",35652,487,5.608660601
2917,14079,39," 77,353 ",31670,409,2.905035869
2919,29126,45.5," 58,295 ",32166,2307,7.920758086
2920,37463,42.3," 51,675 ",27852,4088,10.91209994
2921,12561,42.2," 99,675 ",41764,452,3.598439615
3031,11460,44.7," 120,176 ",51070,272,2.373472949
3032,5222,44.5," 110,247 ",43896,140,2.680965147
3033,5148,41.3," 116,791 ",44583,52,1.01010101
3034,3946,47.3," 93,681 ",41282,210,5.321844906
3036,4866,43.6," 117,824 ",47311,185,3.80189067
3037,4350,44.2," 91,440 ",34775,173,3.977011494
3038,33491,39.7," 67,473 ",31972,2394,7.148189066
3042,6710,42," 71,977 ",33810,398,5.931445604
3043,1522,50.3," 89,135 ",41273,91,5.978975033
3044,4402,46.2," 87,965 ",42615,131,2.975920036
3045,13777,43.2," 81,966 ",37090,761,5.523698918
3046,2805,44.7," 88,333 ",40808,137,4.884135472
3047,1648,47.6," 67,222 ",29919,100,6.067961165
3048,3418,45.3," 66,625 ",32085,388,11.35166764
3049,7759,48.8," 120,461 ",56726,137,1.765691455
3051,24801,40.5," 89,029 ",38791,1502,6.056207411
3052,8389,42.2," 91,250 ",38154,258,3.075455954
3053,24656,42.1," 95,809 ",40988,688,2.790395847
3054,25580,43," 93,798 ",40980,1158,4.526974199
3055,15000,40.4," 71,440 ",33781,501,3.34
3057,2540,43.5," 98,750 ",39396,258,10.15748031
3060,29512,35.5," 47,642 ",25807,5312,17.99945785
3062,27331,42.8," 87,996 ",41104,1112,4.068640006
3063,16273,38.1," 75,514 ",37444,1003,6.163583851
3064,14163,38.9," 65,699 ",32764,1966,13.88123985
3070,5400,41.2," 102,458 ",41744,85,1.574074074
3071,5167,35.9," 90,309 ",36569,154,2.980452874
3076,13189,42.5," 94,167 ",39140,673,5.102737129
3077,10349,37.9," 62,787 ",29593,866,8.367958257
3079,28932,44.6," 79,669 ",40085,1169,4.040508779
3082,1680,49.4," 85,234 ",41520,81,4.821428571
3084,1509,48.8," 78,906 ",33688,96,6.361829026
3086,3745,44," 71,625 ",35362,209,5.580774366
3087,14238,43.5," 110,268 ",50932,520,3.652198342
3101,2809,41.2," 30,215 ",33645,742,26.41509434
3102,32292,34.4," 50,803 ",26168,4786,14.8210083
3103,37011,35.3," 51,544 ",23035,6142,16.59506633
3104,31846,38.4," 61,317 ",33833,3724,11.6937763
3106,13954,41.5," 84,159 ",35445,549,3.93435574
3109,10384,41.3," 78,284 ",36683,452,4.352850539
3110,21879,43.6," 126,030 ",54166,403,1.841948901
3215,186,53.4," 88,500 ",52240,4,2.150537634
3216,2392,45.9," 69,830 ",32195,159,6.647157191
3217,2159,37.8," 44,000 ",22766,457,21.16720704
3218,912,48.1," 105,875 ",37070,59,6.469298246
3220,7371,43.9," 61,587 ",25464,620,8.411341745
3221,2226,47.1," 61,020 ",29363,147,6.603773585
3222,5566,45.5," 54,688 ",26673,515,9.252605102
3223,3417,52.1," 61,150 ",38947,90,2.633889377
3224,2203,49," 82,847 ",40029,51,2.315024966
3225,3633,41.6," 67,879 ",30208,175,4.816955684
3226,1011,51.5," 70,625 ",40654,79,7.8140455
3227,1020,54.3," 66,667 ",36582,87,8.529411765
3229,5601,46.2," 90,701 ",42318,242,4.320657026
3230,1385,44.4," 60,980 ",28539,32,2.310469314
3231,266,47.5," (666,666,666)",27653,17,6.390977444
3233,74,61.1," 123,750 ",78500,0,0
3234,4649,46.2," 69,583 ",35624,142,3.054420305
3235,8522,42.4," 44,597 ",23586,1515,17.77751701
3237,2098,51.2," 72,692 ",31871,82,3.908484271
3238,120,28.4," 21,944 ",12573,7,5.833333333
3240,1276,47.1," 50,682 ",27462,155,12.14733542
3241,852,53.2," 57,000 ",37884,92,10.79812207
3242,4891,30.6," 65,776 ",27926,525,10.73400123
3243,1022,50," 67,917 ",29529,64,6.26223092
3244,8162,43.8," 61,475 ",30672,503,6.162705219
3245,2181,50.1," 62,206 ",36380,156,7.152682256
3246,16238,45.9," 49,016 ",29550,2557,15.74701318
3249,7103,50.7," 63,125 ",42138,547,7.700971421
3251,1337,43.1," 35,087 ",22387,341,25.50486163
3253,6231,47.6," 62,500 ",39704,756,12.13288397
3254,4072,54," 70,262 ",56592,184,4.518664047
3255,1892,53.1," 91,618 ",45953,59,3.118393235
3256,2295,44.8," 74,728 ",30196,197,8.583877996
3257,4808,45.8," 72,105 ",36026,330,6.863560732
3258,2580,45.3," 79,559 ",36261,184,7.131782946
3259,305,59.5," 51,625 ",33607,9,2.950819672
3260,685,55.3," 88,906 ",45977,31,4.525547445
3261,4299,43," 81,683 ",34741,346,8.048383345
3262,920,45.5," 59,375 ",31824,84,9.130434783
3263,4052,42.8," 49,109 ",25502,601,14.83218164
3264,7230,22.9," 44,115 ",22991,1063,14.70262794
3266,2317,49.5," 48,466 ",28176,376,16.22788088
3268,1223,49.2," 67,125 ",41085,36,2.943581357
3269,2982,50.2," 72,610 ",35876,85,2.850435949
3273,363,54.6," 62,188 ",35495,10,2.754820937
3275,11412,40.9," 65,625 ",31518,953,8.350858745
3276,8286,45.2," 58,642 ",28322,624,7.530774801
3278,2879,43.3," 72,943 ",35219,232,8.058353595
3279,749,44.8," 45,000 ",24815,158,21.09479306
3280,1028,47.6," 69,583 ",40431,48,4.6692607
3281,8892,38," 90,421 ",37077,356,4.00359874
3282,787,54.9," 62,609 ",36973,83,10.54637865
3284,953,43.7," 73,350 ",30138,63,6.610703043
3285,2000,50.6," 60,417 ",31267,44,2.2
3287,1419,50.3," 60,583 ",37819,134,9.443269908
3290,4827,43.9," 91,442 ",40998,100,2.071680133
3291,25,71.9," (666,666,666)",21692,0,0
3293,84,50.5," 52,750 ",24342,12,14.28571429
3301,32291,39.8," 56,685 ",31036,3568,11.04951844
3303,16189,39.7," 60,422 ",29633,1477,9.123478905
3304,7698,46.2," 100,978 ",42211,336,4.36477007
3307,5419,44.9," 72,527 ",32595,386,7.12308544
3431,25715,36," 54,273 ",29993,3265,12.69686953
3440,2670,45.8," 66,780 ",26934,364,13.6329588
3441,471,31.9," 69,531 ",26106,0,0
3442,1381,41.1," 59,205 ",29464,50,3.620564808
3443,773,35.6," 79,273 ",29951,0,0
3444,1468,48.9," 70,652 ",33944,70,4.768392371
3445,733,43.8," 56,250 ",31533,60,8.185538881
3446,6039,44," 56,985 ",32786,863,14.29044544
3447,2392,47.6," 52,734 ",33503,117,4.891304348
3448,731,49.8," 58,333 ",27826,81,11.08071135
3449,1832,51.4," 80,625 ",45837,81,4.42139738
3450,951,56.6," 61,500 ",35789,61,6.414300736
3451,3985,44.9," 47,941 ",25688,432,10.84065245
3452,5337,46.2," 62,800 ",30366,741,13.88420461
3455,1935,47.1," 50,556 ",31956,164,8.475452196
3456,688,50.4," 60,208 ",29460,40,5.813953488
3457,589,51," 62,969 ",37219,34,5.772495756
3458,6786,50.3," 68,698 ",44826,459,6.763925729
3461,5907,31.1," 67,466 ",28190,427,7.228711698
3462,1727,46.9," 69,432 ",47642,130,7.527504343
3464,1063,49.4," 71,750 ",33744,48,4.515522107
3465,2188,41.3," 57,639 ",31127,145,6.627056673
3466,1096,55.8," 75,525 ",42987,0,0
3467,1879,50," 90,000 ",36643,109,5.800957956
3470,4914,45.2," 48,398 ",23096,544,11.07041107
3561,5922,43.3," 39,568 ",26559,1071,18.08510638
3570,10154,41.6," 38,863 ",22643,1625,16.0035454
3574,2540,45.4," 51,029 ",28541,402,15.82677165
3575,132,35.1," 92,000 ",20045,87,65.90909091
3576,3188,50.3," 47,104 ",25946,530,16.62484316
3579,392,60.6," 34,917 ",31136,52,13.26530612
3580,1343,58.6," 67,708 ",44344,55,4.09530901
3581,3112,48.2," 54,306 ",30353,252,8.097686375
3582,2464,48," 36,484 ",20653,280,11.36363636
3583,978,51.6," 57,143 ",27861,65,6.646216769
3584,3699,46.5," 52,067 ",27208,226,6.109759394
3585,2756,44," 52,607 ",26087,373,13.5341074
3586,664,59.3," 78,750 ",46683,25,3.765060241
3588,1643,50," 52,065 ",28152,102,6.208155813
3590,837,50.8," 32,500 ",24305,217,25.92592593
3592,1116,54.8," 43,073 ",26353,103,9.229390681
3593,410,59," 71,250 ",43155,21,5.12195122
3595,765,43," 56,500 ",29251,34,4.444444444
3597,372,64.2," 29,559 ",19866,17,4.569892473
3598,3026,51," 43,958 ",25851,436,14.40846001
3601,437,51.6," 51,250 ",28805,37,8.466819222
3602,2853,44.1," 59,891 ",28642,402,14.09043113
3603,5328,45.5," 50,480 ",24454,685,12.85660661
3604,431,42.1," 101,118 ",30471,66,15.31322506
3605,982,48.9," 60,441 ",31713,62,6.313645621
3607,438,53.6," 58,750 ",32043,25,5.707762557
3608,2505,48.1," 69,375 ",43779,44,1.756487026
3609,811,37.4," 51,094 ",28676,57,7.028360049
3740,757,52.2," 54,375 ",28161,71,9.379128137
3741,4137,45.3," 60,932 ",30466,493,11.91684796
3743,13734,42.2," 48,008 ",24215,1753,12.7639435
3745,1415,51.2," 75,625 ",36420,169,11.9434629
3746,249,40.9," 101,667 ",44792,3,1.204819277
3748,4636,46.5," 76,801 ",47228,226,4.874892148
3750,905,48.1," 175,714 ",71343,0,0
3751,479,43.1," 40,781 ",28473,0,0
3752,707,49.3," 51,029 ",25952,66,9.335219236
3753,2975,49.2," 93,611 ",44209,78,2.621848739
3754,184,25.5," (666,666,666)",33972,111,60.32608696
3755,10689,24.1," 97,163 ",41069,850,7.95210029
3765,510,40.8," 60,045 ",26514,37,7.254901961
3766,9238,40.2," 61,366 ",38740,888,9.612470232
3768,1754,49.3," 121,471 ",68572,69,3.93386545
3770,602,37.3," 94,000 ",32157,0,0
3771,952,47.9," 61,563 ",27860,40,4.201680672
3773,7556,46.5," 54,812 ",29359,446,5.902593965
3774,1953,46.9," 56,708 ",26381,72,3.686635945
3777,1504,42.8," 76,094 ",38658,133,8.843085106
3779,840,48.9," 70,000 ",35342,40,4.761904762
3780,486,39.8," 51,125 ",30505,16,3.29218107
3781,1982,47.4," 83,125 ",46356,19,0.958627649
3782,3006,50.4," 68,333 ",40330,148,4.923486361
3784,4116,40.6," 51,220 ",35758,897,21.79300292
3785,2409,44.7," 42,500 ",26135,304,12.61934413
3801,22297,41.6," 70,324 ",45651,1302,5.839350585
3809,3375,44.4," 74,395 ",32107,286,8.474074074
3810,1996,47.7," 82,212 ",34020,19,0.951903808
3811,6757,48.5," 104,889 ",48803,121,1.790735534
3812,639,56.1," 33,333 ",26672,31,4.851330203
3813,3171,46.1," 58,750 ",31859,302,9.523809524
3814,2343,45.5," 38,646 ",24632,510,21.76696543
3816,1259,49.4," 54,036 ",28814,90,7.14853058
3817,535,59.2," 21,802 ",34443,101,18.87850467
3818,3485,41.7," 43,307 ",26855,401,11.50645624
3819,4447,41.4," 93,500 ",33002,145,3.260625141
3820,30762,36.4," 63,092 ",33636,3015,9.801053248
3823,1832,37," 100,500 ",41304,92,5.021834061
3824,15934,20.8," 67,241 ",23019,2009,12.60825907
3825,8898,43.9," 79,420 ",35068,516,5.799055968
3826,2251,48.5," 73,125 ",41408,97,4.309195913
3827,3189,45.7," 95,294 ",43025,121,3.794292882
3830,2277,46," 49,386 ",20789,177,7.773386034
3832,322,58.5," 66,818 ",50424,14,4.347826087
3833,21475,44.8," 81,563 ",42446,1528,7.115250291
3835,6827,40.8," 52,305 ",26111,778,11.39592793
3836,1324,54.4," 54,875 ",30293,180,13.59516616
3837,1646,44.5," 65,586 ",28143,271,16.46415553
3838,1123,52.5," 70,089 ",40416,73,6.500445236
3839,3914,33.4," 52,868 ",26470,440,11.24169647
3840,3930,43.2," 104,111 ",52088,55,1.399491094
3841,6424,45.2," 97,984 ",42319,258,4.01618929
3842,15156,49.6," 77,201 ",45676,756,4.988123515
3844,2371,46.1," 123,864 ",65893,94,3.964571911
3845,1077,41.1," 69,688 ",40604,101,9.377901578
3846,1082,52.8," 79,306 ",38484,127,11.73752311
3847,194,61.6," 88,243 ",41993,0,0
3848,6094,46.2," 81,607 ",45904,401,6.580242862
3849,1248,43.1," 53,894 ",34059,117,9.375
3850,320,65.2," 64,286 ",32749,42,13.125
3851,3967,44.7," 65,313 ",28705,306,7.713637509
3852,624,37," 67,143 ",26482,0,0
3853,542,58.3," 62,717 ",29073,11,2.029520295
3854,935,57," 114,028 ",87613,11,1.176470588
3855,2667,45.2," 79,853 ",35116,83,3.112110986
3856,1526,43.7," 109,875 ",52204,29,1.900393185
3857,8953,35.3," 64,431 ",34054,803,8.96906065
3858,4787,40.4," 92,115 ",40080,240,5.013578442
3860,4480,45.8," 56,199 ",28685,732,16.33928571
3861,4388,41.7," 105,769 ",44121,7,0.15952598
3862,4384,50.4," 96,184 ",63228,232,5.291970803
3864,1668,54.7," 47,857 ",25840,207,12.41007194
3865,7620,39.8," 81,216 ",34774,356,4.67191601
3867,20866,41.9," 47,878 ",28442,2356,11.29109556
3868,5272,45," 58,016 ",29108,689,13.06904401
3869,2465,44.6," 65,903 ",37489,86,3.488843813
3870,5310,50.1," 100,585 ",60206,269,5.065913371
3871,45,69.5," (666,666,666)",44149,0,0
3872,3352,53.7," 57,404 ",31337,104,3.102625298
3873,6061,39.1," 95,577 ",39272,266,4.388714734
3874,8809,49.5," 56,184 ",29686,814,9.240549438
3875,1349,54.1," 74,479 ",40202,69,5.114899926
3878,11821,35.4," 60,976 ",26758,1226,10.37137298
3882,1352,49.5," 45,375 ",26435,193,14.27514793
3883,110,58," 30,074 ",22714,0,0
3884,3936,46.1," 89,333 ",39067,123,3.125
3885,7214,44.8," 103,583 ",52267,22,0.304962573
3886,2144,53.5," 51,836 ",32262,199,9.281716418
3887,1946,43," 73,646 ",32449,190,9.763617677
3890,262,61.1," 55,673 ",21685,52,19.84732824
3894,6185,54.4," 51,123 ",36312,562,9.086499596
3901,7507,41.8," 65,000 ",30443,417,5.554815506
3902,2438,49.5," 71,080 ",37048,156,6.398687449
3903,6318,47.4," 74,921 ",34666,457,7.233301678
3904,7957,43.2," 67,599 ",36664,227,2.852833983
3905,1657,61.1," 70,903 ",48642,0,0
3906,4687,42.8," 72,344 ",30368,245,5.227224237
3907,1205,59.4," 65,859 ",48762,60,4.979253112
3908,7332,40.8," 77,460 ",35294,385,5.250954719
3909,9834,51.1," 83,037 ",46436,525,5.33862111
3910,425,42.4," 56,795 ",20401,17,4
3911,64,63.6," (666,666,666)",77480,16,25
4001,2551,47," 60,625 ",27417,212,8.310466484
4002,7422,46.8," 61,349 ",27898,488,6.575047157
4003,315,60.2," 80,179 ",42854,25,7.936507937
4005,23127,34.9," 48,451 ",25061,3627,15.68296796
4006,146,29.3," 42,708 ",32565,53,36.30136986
4008,2849,46.5," 57,875 ",34499,166,5.826605827
4009,5300,40.8," 48,171 ",23504,805,15.18867925
4010,1388,48.1," 52,500 ",28209,110,7.925072046
4011,20497,43.7," 58,502 ",32338,1967,9.596526321
4015,3927,39.8," 44,317 ",24722,681,17.34148205
4017,412,64.1," 51,875 ",45811,31,7.524271845
4019,0,-666666666," (666,666,666)",-666666666,0,
4020,1312,46," 37,266 ",30602,306,23.32317073
4021,6232,41.9," 116,250 ",50876,220,3.530166881
4022,1054,48.7," 54,615 ",26859,82,7.779886148
4024,612,43.6," 65,250 ",23256,50,8.169934641
4027,6118,41," 64,750 ",24683,525,8.581235698
4029,1547,49.2," 53,113 ",31140,65,4.201680672
4030,2666,41," 63,983 ",27040,111,4.163540885
4032,8242,44," 75,147 ",41732,398,4.828925018
4037,3793,47," 44,801 ",20239,196,5.167413657
4038,17015,39.1," 75,026 ",33663,748,4.39612107
4039,7630,37.5," 61,274 ",29616,1139,14.92791612
4040,3166,53.2," 47,339 ",27448,403,12.72899558
4041,1836,41.1," 42,097 ",19583,339,18.46405229
4042,4416,46.8," 58,333 ",29581,348,7.880434783
4043,11161,49.5," 68,617 ",43438,495,4.435086462
4046,7704,45.8," 69,089 ",38335,569,7.385773624
4047,1846,41.9," 39,258 ",23534,465,25.18959913
4048,2937,37.8," 54,938 ",23487,402,13.68743616
4049,3717,43.4," 61,845 ",23661,376,10.11568469
4050,207,61.8," 49,500 ",35602,29,14.00966184
4051,1198,47.6," 55,347 ",27477,133,11.10183639
4055,3828,48.2," 58,102 ",27490,478,12.48693835
4056,346,39.1," 55,000 ",19312,40,11.56069364
4057,47,19.8," (666,666,666)",5372,0,0
4061,2938,42.1," 69,557 ",25988,341,11.60653506
4062,17842,40.7," 68,364 ",30899,1091,6.114785338
4063,450,65.1," 40,625 ",34558,86,19.11111111
4064,8277,52," 43,991 ",37393,932,11.2601184
4066,618,62," 77,969 ",52552,32,5.177993528
4068,1615,45," 40,329 ",19028,304,18.82352941
4069,1714,45.9," 81,833 ",33404,86,5.017502917
4071,4960,49.7," 67,032 ",35437,250,5.040322581
4072,19008,42.6," 59,740 ",31860,1409,7.41266835
4073,16354,41.3," 41,376 ",23203,3146,19.23688394
4074,19459,45.1," 84,029 ",39772,1176,6.043476027
4076,2675,44.6," 55,000 ",24448,200,7.476635514
4079,3909,56.9," 70,234 ",47791,317,8.109490918
4083,4489,37.9," 55,679 ",24865,802,17.86589441
4084,8099,41.6," 62,083 ",28668,496,6.124212866
